s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.910E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.634E+02, 0.000E+00
 1.920E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 1.930E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 1.940E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 1.950E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 1.960E+03, 5.320E+02, 0.000E+00, 5.670E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 1.970E+03, 5.320E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 1.980E+03, 5.320E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 1.990E+03, 5.320E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.000E+03, 5.320E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.010E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.020E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.030E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.040E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.050E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.060E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.070E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.080E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.090E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.100E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.110E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.120E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.130E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.140E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.150E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.160E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.170E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.180E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.190E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.200E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.210E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.220E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.230E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.240E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.250E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.260E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.270E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.280E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.290E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.300E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.310E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.320E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.330E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.340E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.350E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.360E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.370E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.380E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.390E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.400E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.410E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.420E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.430E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.440E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.450E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.460E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.470E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.480E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.490E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.500E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.510E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.520E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.530E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.540E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.550E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.560E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.570E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.580E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.590E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.600E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.610E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.620E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.630E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.640E+03, 5.321E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.650E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.660E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.670E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.680E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.690E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.700E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.710E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
 2.712E+03, 5.322E+02, 0.000E+00, 5.671E+02, 0.000E+00, 6.547E+02, 0.000E+00, 7.635E+02, 0.000E+00
